CRN,CRASH_YEAR,VEH_TYPE
2013053104,2013,SUV
2013053104,2013,Small truck
2013053105,2013,Automobile
2013053105,2013,Automobile
2013053105,2013,SUV
2013053106,2013,Small truck
2013053106,2013,Automobile
2013053107,2013,Automobile
2013053107,2013,Automobile
2013053108,2013,Automobile
2013053108,2013,SUV
2013053109,2013,Automobile
2013053110,2013,SUV
2013053110,2013,SUV
2013053110,2013,Van
2013053111,2013,SUV
2013053112,2013,Automobile
2013053112,2013,Automobile
2013053112,2013,Automobile
2013053113,2013,Automobile
2013053113,2013,Automobile
2013053113,2013,Automobile
2013053115,2013,Automobile
2013053116,2013,unknown
2013053117,2013,Automobile
2013053118,2013,Automobile
2013053118,2013,Automobile
2013053118,2013,Automobile
2013053118,2013,Automobile
2013053119,2013,Van
2013053119,2013,Small truck
2013053120,2013,Small truck
2013053120,2013,SUV
2013053121,2013,Motorcycle
2013053121,2013,Automobile
2013053122,2013,Automobile
2013053122,2013,SUV
2013053123,2013,Large truck
2013053123,2013,Bus
2013053124,2013,Automobile
2013053124,2013,Automobile
2013053126,2013,Automobile
2013053126,2013,Automobile
2013053126,2013,Automobile
2013053127,2013,SUV
2013053128,2013,Automobile
2013053128,2013,Automobile
2013053129,2013,Small truck
2013053129,2013,SUV
2013053130,2013,Automobile
2013053130,2013,Automobile
2013053132,2013,SUV
2013053133,2013,Automobile
2013053134,2013,Automobile
2013053135,2013,Automobile
2013053135,2013,ATV
2013053136,2013,Small truck
2013053137,2013,Automobile
2013053138,2013,unknown
2013053138,2013,Automobile
2013053139,2013,Automobile
2013053140,2013,Large truck
2013053140,2013,Automobile
2013053142,2013,SUV
2013053142,2013,Automobile
2013053142,2013,Automobile
2013053143,2013,Automobile
2013053143,2013,Automobile
2013053144,2013,Small truck
2013053144,2013,Unicycle bicycle or tricycle
2013053145,2013,SUV
2013053145,2013,Automobile
2013053255,2013,SUV
2013053255,2013,Large truck
2013053256,2013,SUV
2013053257,2013,Automobile
2013053257,2013,Automobile
2013053258,2013,Automobile
2013053259,2013,Automobile
2013053407,2013,Automobile
2013053407,2013,Small truck
2013053408,2013,Automobile
2013053409,2013,Automobile
2013053409,2013,SUV
2013053410,2013,SUV
2013053410,2013,Automobile
2013053492,2013,Automobile
2013053542,2013,Unicycle bicycle or tricycle
2013053542,2013,Van
2013053543,2013,Van
2013053543,2013,Automobile
2013053544,2013,Automobile
2013053545,2013,Automobile
2013053545,2013,Small truck
2013053546,2013,SUV
2013053546,2013,Automobile
2013053547,2013,Automobile
2013053548,2013,Automobile
2013053548,2013,Automobile
2013053549,2013,Automobile
2013053549,2013,Automobile
2013053550,2013,SUV
2013053550,2013,Unicycle bicycle or tricycle
2013053578,2013,Automobile
2013053578,2013,Automobile
2013053917,2013,Large truck
2013053917,2013,SUV
2013053919,2013,Automobile
2013053919,2013,Automobile
2013053919,2013,Automobile
2013053921,2013,Automobile
2013053921,2013,Van
2013053922,2013,Automobile
2013053926,2013,SUV
2013053926,2013,SUV
2013053927,2013,Small truck
2013055929,2013,Automobile
2013055930,2013,Automobile
2013055930,2013,Automobile
2013055930,2013,Small truck
2013055931,2013,Automobile
2013055931,2013,Automobile
2013055932,2013,Automobile
2013055933,2013,Automobile
2013055933,2013,SUV
2013055934,2013,SUV
2013055934,2013,Automobile
2013055934,2013,Automobile
2013055934,2013,SUV
2013055935,2013,Bus
2013055935,2013,Automobile
2013055936,2013,Unicycle bicycle or tricycle
2013055936,2013,SUV
2013055999,2013,Motorcycle
2013055999,2013,Van
2013056373,2013,Automobile
2013056373,2013,Automobile
2013056373,2013,Automobile
2013056470,2013,Automobile
2013056600,2013,Automobile
2013056600,2013,Automobile
2013056600,2013,SUV
2013056600,2013,Automobile
2013056781,2013,Bus
2013056887,2013,Automobile
2013056887,2013,Automobile
2013057006,2013,Automobile
2013057009,2013,SUV
2013057009,2013,Automobile
2013057010,2013,Automobile
2013057010,2013,Van
2013057159,2013,Automobile
2013057159,2013,Automobile
2013057274,2013,Automobile
2013057274,2013,Automobile
2013057339,2013,SUV
2013057446,2013,Small truck
2013057448,2013,Automobile
2013057448,2013,Automobile
2013057448,2013,Automobile
2013057449,2013,Automobile
2013057449,2013,Automobile
2013057449,2013,Automobile
2013057449,2013,Automobile
2013057450,2013,Automobile
2013057451,2013,Motorcycle
2013057452,2013,Automobile
2013057452,2013,Automobile
2013057453,2013,Van
2013057453,2013,Automobile
2013057453,2013,Motorcycle
2013057453,2013,Small truck
2013057454,2013,Automobile
2013057454,2013,Automobile
2013057455,2013,Van
2013057456,2013,Automobile
2013057457,2013,Motorcycle
2013057457,2013,Automobile
2013057457,2013,Motorcycle
2013057459,2013,SUV
2013057460,2013,SUV
2013057461,2013,Automobile
2013057462,2013,Small truck
2013057462,2013,SUV
2013057462,2013,Small truck
2013057463,2013,Automobile
2013057463,2013,Automobile
2013057464,2013,Automobile
2013057465,2013,Automobile
2013057465,2013,Automobile
2013057465,2013,Automobile
2013057466,2013,Automobile
2013057466,2013,SUV
2013057470,2013,Automobile
2013057470,2013,Large truck
2013057471,2013,Van
2013057471,2013,Automobile
2013057472,2013,Automobile
2013057472,2013,Automobile
2013057783,2013,Automobile
2013057784,2013,unknown
2013057784,2013,SUV
2013057785,2013,Automobile
2013057785,2013,Automobile
2013057786,2013,Automobile
2013057787,2013,Automobile
2013057787,2013,Van
2013057788,2013,Automobile
2013057788,2013,Small truck
2013057789,2013,Motorcycle
2013057790,2013,Automobile
2013057790,2013,Automobile
2013057790,2013,SUV
2013057791,2013,Automobile
2013057791,2013,Automobile
2013057791,2013,Automobile
2013057899,2013,SUV
2013057899,2013,Automobile
2013057899,2013,Small truck
2013057899,2013,Van
2013057900,2013,Motorcycle
2013057903,2013,Automobile
2013057904,2013,Automobile
2013058222,2013,Automobile
2013058310,2013,Automobile
2013058310,2013,Van
2013058311,2013,SUV
2013058313,2013,Automobile
2013058313,2013,Automobile
2013058314,2013,Automobile
2013058705,2013,SUV
2013058706,2013,Automobile
2013058707,2013,Automobile
2013058708,2013,Automobile
2013058709,2013,Automobile
2013058710,2013,SUV
2013058710,2013,Large truck
2013058710,2013,Automobile
2013058710,2013,Automobile
2013058710,2013,Automobile
2013058711,2013,SUV
2013058711,2013,Large truck
2013058713,2013,Automobile
2013058713,2013,Automobile
2013058713,2013,Automobile
2013058714,2013,Automobile
2013058714,2013,Automobile
2013058714,2013,Small truck
2013058715,2013,Small truck
2013058715,2013,Automobile
2013058715,2013,SUV
2013058717,2013,Automobile
2013058718,2013,Automobile
2013058718,2013,SUV
2013058718,2013,Automobile
2013059002,2013,SUV
2013059003,2013,Automobile
2013059003,2013,Automobile
2013059003,2013,SUV
2013059005,2013,SUV
2013059005,2013,Automobile
2013059005,2013,Automobile
2013059006,2013,Automobile
2013059006,2013,SUV
2013059007,2013,Automobile
2013059007,2013,Automobile
2013059009,2013,Automobile
2013059011,2013,SUV
2013059011,2013,Automobile
2013059012,2013,Automobile
2013059012,2013,Automobile
2013059057,2013,Automobile
2013059832,2013,SUV
2013059832,2013,Van
2013060304,2013,SUV
2013060450,2013,Automobile
2013060450,2013,Automobile
2013060450,2013,Automobile
2013060733,2013,SUV
2013060733,2013,Van
2013060734,2013,Automobile
2013060736,2013,Automobile
2013060736,2013,Small truck
2013061058,2013,Automobile
2013061062,2013,Automobile
2013061064,2013,Small truck
2013061064,2013,SUV
2013061064,2013,Automobile
2013061065,2013,SUV
2013061067,2013,Automobile
2013061067,2013,Large truck
2013061068,2013,Automobile
2013061068,2013,Automobile
2013061071,2013,Automobile
2013061073,2013,Automobile
2013061073,2013,Automobile
2013061074,2013,Automobile
2013061074,2013,Automobile
2013061076,2013,Automobile
2013061076,2013,Small truck
2013061078,2013,Large truck
2013061079,2013,Automobile
2013061079,2013,Automobile
2013061081,2013,Van
2013061081,2013,Large truck
2013062062,2013,Automobile
2013062062,2013,Large truck
2013062108,2013,ATV
2013062109,2013,SUV
2013062109,2013,Automobile
2013062109,2013,Automobile
2013062110,2013,Motorcycle
2013062110,2013,Van
2013062111,2013,Automobile
2013062111,2013,Automobile
2013062211,2013,Automobile
2013062211,2013,Small truck
2013062212,2013,Automobile
2013062212,2013,Automobile
2013062213,2013,Automobile
2013062213,2013,Automobile
2013062213,2013,Automobile
2013062214,2013,Automobile
2013062214,2013,Automobile
2013062214,2013,Automobile
2013062214,2013,Automobile
2013062214,2013,Automobile
2013062215,2013,Automobile
2013062215,2013,Automobile
2013062216,2013,Automobile
2013062216,2013,Small truck
2013062216,2013,SUV
2013062216,2013,Automobile
2013062472,2013,Automobile
2013062472,2013,Automobile
2013062506,2013,Small truck
2013062506,2013,Unicycle bicycle or tricycle
2013062507,2013,Automobile
2013062507,2013,Automobile
2013062508,2013,Automobile
2013062508,2013,SUV
2013062509,2013,SUV
2013062509,2013,Automobile
2013062509,2013,unknown
2013062510,2013,Automobile
2013062510,2013,Automobile
2013062511,2013,Automobile
2013062511,2013,SUV
2013062512,2013,Unicycle bicycle or tricycle
2013062512,2013,Automobile
2013062513,2013,Van
2013062513,2013,Automobile
2013062514,2013,Automobile
2013062515,2013,Automobile
2013062515,2013,SUV
2013062516,2013,SUV
2013062516,2013,Automobile
2013062517,2013,Automobile
2013062517,2013,Small truck
2013062518,2013,Automobile
2013062518,2013,SUV
2013062519,2013,Automobile
2013062520,2013,SUV
2013062520,2013,Automobile
2013062521,2013,Automobile
2013062521,2013,Automobile
2013062522,2013,Automobile
2013062522,2013,Large truck
2013062523,2013,Large truck
2013062523,2013,Automobile
2013062524,2013,unknown
2013062525,2013,Large truck
2013062526,2013,Bus
2013062527,2013,Automobile
2013062527,2013,Automobile
2013062527,2013,Small truck
2013062529,2013,Automobile
2013062529,2013,SUV
2013062530,2013,Automobile
2013062530,2013,Automobile
2013062531,2013,Automobile
2013062531,2013,Automobile
2013062531,2013,Small truck
2013062532,2013,Automobile
2013062532,2013,SUV
2013062533,2013,Automobile
2013062533,2013,Unicycle bicycle or tricycle
2013062534,2013,Automobile
2013062534,2013,Automobile
2013062535,2013,Van
2013062535,2013,Automobile
2013062536,2013,Automobile
2013062536,2013,Automobile
2013062536,2013,Automobile
2013062536,2013,Automobile
2013062537,2013,Automobile
2013062537,2013,Automobile
2013062538,2013,Automobile
2013062538,2013,Automobile
2013062539,2013,Automobile
2013062539,2013,Bus
2013062540,2013,Automobile
2013062541,2013,Automobile
2013062541,2013,SUV
2013062542,2013,Automobile
2013062542,2013,Automobile
2013062543,2013,SUV
2013062543,2013,Automobile
2013062544,2013,Small truck
2013062544,2013,Small truck
2013062544,2013,Automobile
2013062544,2013,Van
2013062545,2013,Automobile
2013062546,2013,Van
2013062546,2013,SUV
2013062547,2013,Van
2013062547,2013,Automobile
2013062547,2013,Van
2013062548,2013,Automobile
2013062549,2013,Automobile
2013062550,2013,Van
2013062550,2013,Unicycle bicycle or tricycle
2013062551,2013,Automobile
2013062551,2013,Automobile
2013062552,2013,Automobile
2013062553,2013,SUV
2013062553,2013,Automobile
2013062554,2013,SUV
2013062555,2013,Automobile
2013062555,2013,Automobile
2013062555,2013,Small truck
2013062556,2013,Automobile
2013062558,2013,Automobile
2013062558,2013,Automobile
2013062559,2013,Small truck
2013062559,2013,Automobile
2013062560,2013,unknown
2013062561,2013,Automobile
2013062561,2013,Small truck
2013062562,2013,Unicycle bicycle or tricycle
2013062562,2013,Automobile
2013062563,2013,Automobile
2013062564,2013,Small truck
2013062564,2013,Automobile
2013062565,2013,Automobile
2013062565,2013,Unicycle bicycle or tricycle
2013062566,2013,Automobile
2013062566,2013,Automobile
2013062566,2013,Automobile
2013062567,2013,SUV
2013062567,2013,Automobile
2013062567,2013,SUV
2013062568,2013,Small truck
2013062568,2013,Automobile
2013062569,2013,Small truck
2013062570,2013,Automobile
2013062570,2013,SUV
2013062570,2013,Automobile
2013062571,2013,Van
2013062571,2013,Automobile
2013062572,2013,Automobile
2013062572,2013,Unicycle bicycle or tricycle
2013062573,2013,Motorcycle
2013062574,2013,Automobile
2013062575,2013,Van
2013062576,2013,SUV
2013062576,2013,Van
2013062577,2013,SUV
2013062577,2013,Unicycle bicycle or tricycle
2013062578,2013,SUV
2013062578,2013,Van
2013062579,2013,Van
2013062579,2013,Automobile
2013062582,2013,Automobile
2013062582,2013,Unicycle bicycle or tricycle
2013062583,2013,SUV
2013062583,2013,SUV
2013062583,2013,Small truck
2013062584,2013,SUV
2013062584,2013,Automobile
2013062585,2013,Automobile
2013062586,2013,SUV
2013062586,2013,Van
2013062587,2013,Automobile
2013062587,2013,Automobile
2013062588,2013,SUV
2013062589,2013,Automobile
2013062590,2013,Automobile
2013062590,2013,Automobile
2013062591,2013,Automobile
2013062591,2013,Automobile
2013062592,2013,Automobile
2013062592,2013,Automobile
2013062592,2013,Automobile
2013062592,2013,Small truck
2013062594,2013,Automobile
2013062594,2013,Automobile
2013062595,2013,Van
2013062595,2013,Automobile
2013062596,2013,Automobile
2013062597,2013,Automobile
2013062597,2013,Unicycle bicycle or tricycle
2013062598,2013,Automobile
2013062598,2013,Unicycle bicycle or tricycle
2013062599,2013,Bus
2013062599,2013,Automobile
2013062600,2013,Automobile
2013062600,2013,Automobile
2013062601,2013,Small truck
2013062601,2013,Automobile
2013062602,2013,Automobile
2013062602,2013,SUV
2013062602,2013,Automobile
2013062603,2013,SUV
2013062603,2013,SUV
2013062604,2013,Bus
2013062605,2013,SUV
2013062605,2013,Small truck
2013062606,2013,Automobile
2013062606,2013,SUV
2013062607,2013,Automobile
2013062608,2013,Automobile
2013062608,2013,Automobile
2013062609,2013,unknown
2013062610,2013,Unicycle bicycle or tricycle
2013062610,2013,Automobile
2013062611,2013,Van
2013062611,2013,Automobile
2013062612,2013,Motorcycle
2013062612,2013,Automobile
2013062612,2013,SUV
2013062613,2013,Automobile
2013062613,2013,Automobile
2013062614,2013,Automobile
2013062614,2013,Automobile
2013062615,2013,Automobile
2013062615,2013,SUV
2013062616,2013,Van
2013062616,2013,Automobile
2013062617,2013,Van
2013062617,2013,Van
2013062618,2013,Automobile
2013062618,2013,Automobile
2013062619,2013,Automobile
2013062619,2013,Automobile
2013062620,2013,Automobile
2013062620,2013,Automobile
2013062621,2013,Automobile
2013062621,2013,Van
2013062622,2013,Automobile
2013062622,2013,Automobile
2013062623,2013,SUV
2013062624,2013,Automobile
2013062624,2013,SUV
2013062625,2013,Van
2013062626,2013,Automobile
2013062627,2013,Automobile
2013062627,2013,Automobile
2013062629,2013,ATV
2013062629,2013,Van
2013062630,2013,Automobile
2013062631,2013,Automobile
2013062631,2013,Automobile
2013062632,2013,Automobile
2013062632,2013,Automobile
2013062633,2013,Automobile
2013062633,2013,Automobile
2013062634,2013,Automobile
2013062635,2013,Automobile
2013062636,2013,Bus
2013062637,2013,Automobile
2013062637,2013,Automobile
2013062639,2013,Van
2013062639,2013,Automobile
2013062639,2013,Van
2013062639,2013,Van
2013062639,2013,Automobile
2013062639,2013,SUV
2013062640,2013,Motorcycle
2013062641,2013,Automobile
2013062641,2013,Automobile
2013062642,2013,SUV
2013062643,2013,Automobile
2013062644,2013,Automobile
2013062644,2013,SUV
2013062644,2013,Automobile
2013062645,2013,Automobile
2013062645,2013,Large truck
2013062646,2013,Small truck
2013062646,2013,Automobile
2013062647,2013,Automobile
2013062647,2013,Automobile
2013062648,2013,Automobile
2013062649,2013,Van
2013062649,2013,Automobile
2013062649,2013,SUV
2013062650,2013,Automobile
2013062650,2013,Automobile
2013062651,2013,Small truck
2013062651,2013,SUV
2013062652,2013,Automobile
2013062652,2013,Small truck
2013062653,2013,Automobile
2013062653,2013,Automobile
2013062653,2013,Automobile
2013062653,2013,SUV
2013062654,2013,SUV
2013062654,2013,Automobile
2013062654,2013,Automobile
2013062654,2013,SUV
2013062655,2013,Automobile
2013062655,2013,Automobile
2013062656,2013,Automobile
2013062656,2013,Automobile
2013062657,2013,Automobile
2013062658,2013,Automobile
2013062658,2013,Automobile
2013062658,2013,SUV
2013062659,2013,SUV
2013062660,2013,Small truck
2013062660,2013,Small truck
2013062661,2013,Automobile
2013062661,2013,Automobile
2013062662,2013,Automobile
2013062662,2013,Small truck
2013062662,2013,SUV
2013062663,2013,Motorcycle
2013062663,2013,Automobile
2013062664,2013,Automobile
2013062665,2013,Automobile
2013062665,2013,Automobile
2013062665,2013,Automobile
2013062666,2013,Automobile
2013062666,2013,SUV
2013062667,2013,Automobile
2013062668,2013,Small truck
2013062668,2013,Automobile
2013062669,2013,Automobile
2013062670,2013,SUV
2013062670,2013,Automobile
2013062671,2013,Small truck
2013062671,2013,Van
2013062671,2013,Automobile
2013062672,2013,Automobile
2013062672,2013,Automobile
2013062673,2013,Van
2013062674,2013,Automobile
2013062675,2013,Automobile
2013062675,2013,Small truck
2013062676,2013,Automobile
2013062676,2013,Automobile
2013062677,2013,Van
2013062677,2013,Small truck
2013062678,2013,Automobile
2013062678,2013,Automobile
2013062679,2013,SUV
2013062680,2013,SUV
2013062680,2013,Van
2013062681,2013,Automobile
2013062681,2013,Automobile
2013062682,2013,Automobile
2013062788,2013,Small truck
